idAnime,name,type,episodes,status,idStudios,studios,idGenres,genres,score,idRanking,ranked
20535,Fruits Basket: Prelude,Movie,1,Finished Airing,abc295,TMS Entertainment,B15,"['Drama', 'Romance']",8.4,19594,#189
20646,Doupo Cangqiong: Nian Fan,ONA,104,Currently Airing,abc296,Motion Magic,B16,"['Action', 'Adventure', 'Fantasy']",8.4,19695,#188
20757,Vivy: Fluorite Eye's Song,TV,13,Finished Airing,abc297,Wit Studio,B17,"['Action', 'Sci-Fi', 'Suspense']",8.4,19796,#187
20868,Natsume Yuujinchou Roku Specials,Special,2,Finished Airing,abc298,Shuka,B18,"['Slice of Life', 'Supernatural']",8.4,19897,#186
20979,Major S5,TV,25,Finished Airing,abc299,SynergySP,B19,[],8.4,19998,#185
21090,Karakai Jouzu no Takagi-san 3,TV,12,Finished Airing,abc300,Shin-Ei Animation,B20,[],8.4,20099,#184
21201,Kamisama Hajimemashita: Kako-hen,OVA,4,Finished Airing,abc301,TMS Entertainment,B21,"['Comedy', 'Fantasy', 'Romance']",8.4,20200,#183
21312,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,TV,12,Finished Airing,abc302,A-1 Pictures,B22,[],8.41,20301,#180
21423,Saiki Kusuo no Ψ-nan,TV,120,Finished Airing,abc303,J.C.Staff,B23,"['Comedy', 'Supernatural']",8.41,20402,#181
21534,Yuru Camp△ Movie,Movie,1,Finished Airing,abc304,C-Station,B24,[],8.41,20503,#179
21645,Shingeki no Kyojin: Kuinaki Sentaku,OVA,2,Finished Airing,abc305,Wit Studio,B25,[],8.41,20604,#177
21756,Tian Guan Cifu,ONA,11,Finished Airing,abc306,Haoliners Animation League,B26,"['Action', 'Adventure', 'Drama', 'Fantasy']",8.42,20705,#176
21867,Saenai Heroine no Sodatekata Fine,Movie,1,Finished Airing,abc307,CloverWorks,B27,"['Comedy', 'Romance']",8.42,20806,#174
21978,Natsume Yuujinchou Movie: Utsusemi ni Musubu,Movie,1,Finished Airing,abc308,Shuka,B28,"['Slice of Life', 'Supernatural']",8.42,20907,#173
22089,Mononoke,TV,12,Finished Airing,abc309,Toei Animation,B29,"['Horror', 'Mystery', 'Supernatural', 'Suspense']",8.42,21008,#172
22200,Koukaku Kidoutai: Stand Alone Complex,TV,26,Finished Airing,abc310,Production I.G,B30,"['Action', 'Award Winning', 'Mystery', 'Sci-Fi']",8.42,21109,#171
22311,Mahou Shoujo Madoka★Magica,TV,12,Finished Airing,abc311,Shaft,B31,"['Award Winning', 'Drama', 'Fantasy', 'Suspense']",8.37,21210,#201
22422,Mushoku Tensei: Isekai Ittara Honki Dasu,TV,11,Finished Airing,abc312,Studio Bind,B32,"['Adventure', 'Drama', 'Fantasy', 'Ecchi']",8.37,21311,#203
22533,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,Movie,1,Finished Airing,abc313,Shaft,B33,"['Drama', 'Fantasy', 'Suspense']",8.37,21412,#202
22644,Non Non Biyori Nonstop,TV,12,Finished Airing,abc314,SILVER LINK.,B34,[],8.37,21513,#204
22755,Ramayana: The Legend of Prince Rama,Movie,1,Finished Airing,abc315,Nippon Ramayana Film Co.,B35,[],8.37,21614,#205
22866,Barakamon,TV,12,Finished Airing,abc316,Kinema Citrus,B36,[],8.37,21715,#206
22977,Blue Giant,Movie,1,Finished Airing,abc317,Nut,B37,[],8.37,21816,#207
23088,Cross Game,TV,50,Finished Airing,abc318,SynergySP,B38,"['Drama', 'Romance', 'Sports']",8.37,21917,#208
23199,Haikyuu!! To the Top,TV,13,Finished Airing,abc319,Production I.G,B39,[],8.36,22018,#210
23310,Baccano!,TV,13,Finished Airing,abc320,Brain's Base,B40,"['Action', 'Mystery', 'Supernatural']",8.36,22119,#209
23421,Wu Shan Wu Xing: Xichuan Huan Zi Lin,ONA,4,Finished Airing,abc321,Samsara Animation Studio,B41,"['Action', 'Fantasy', 'Supernatural']",8.35,22220,#211
23532,Kage no Jitsuryokusha ni Naritakute! 2nd Season,TV,12,Finished Airing,abc322,Nexus,B42,"['Action', 'Comedy', 'Fantasy']",8.36,22321,#212
23643,K-On! Movie,Movie,1,Finished Airing,abc323,Kyoto Animation,B43,"['Award Winning', 'Comedy']",8.35,22422,#215
23754,Fumetsu no Anata e,TV,20,Finished Airing,abc324,Brain's Base,B44,"['Adventure', 'Drama', 'Supernatural']",8.35,22523,#219
23865,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,TV,12,Finished Airing,abc325,feel.,B45,"['Comedy', 'Romance']",8.35,22624,#223
23976,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",Special,1,Finished Airing,abc326,Kyoto Animation,B46,"['Drama', 'Fantasy']",8.34,22725,#226
24087,IDOLiSH7 Third Beat! Part 2,TV,17,Finished Airing,abc327,TROYCA,B47,[],8.34,22826,#230
24198,Kiseijuu: Sei no Kakuritsu,TV,24,Finished Airing,abc328,Madhouse,B48,"['Action', 'Horror', 'Sci-Fi', 'Suspense']",8.33,22927,#233
24309,Tensei shitara Slime Datta Ken 2nd Season Part 2,TV,12,Finished Airing,abc329,8bit,B49,"['Action', 'Adventure', 'Comedy', 'Fantasy']",8.33,23028,#238
24420,Bakemonogatari,TV,15,Finished Airing,abc330,Shaft,B50,"['Mystery', 'Romance', 'Supernatural']",8.32,23129,#241
24531,Hibike! Euphonium 2,TV,13,Finished Airing,abc331,Kyoto Animation,B51,[],8.32,23230,#245
24642,Romeo no Aoi Sora,TV,33,Finished Airing,abc332,Nippon Animation,B52,"['Adventure', 'Drama']",8.32,23331,#249
24753,Sasaki to Miyano Movie: Sotsugyou-hen,Movie,1,Finished Airing,abc333,Studio Deen,B53,[],8.32,23432,#250
24864,Ore dake Level Up na Ken,TV,12,Finished Airing,abc334,A-1 Pictures,B54,"['Action', 'Adventure', 'Fantasy']",8.32,23533,#248
24975,Natsume Yuujinchou Go Specials,Special,2,Finished Airing,abc335,Shuka,B55,"['Slice of Life', 'Supernatural']",8.32,23634,#247
25086,Major S6,TV,25,Finished Airing,abc336,SynergySP,B56,[],8.32,23735,#246
25197,Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,Movie,12,Finished Airing,abc337,Production I.G,B57,"['Drama', 'Sci-Fi']",8.32,23836,#244
25308,Fate/stay night: Unlimited Blade Works 2nd Season,TV,13,Finished Airing,abc338,ufotable,B58,"['Action', 'Fantasy', 'Supernatural']",8.32,23937,#243
25419,Douluo Dalu 2nd Season,ONA,237,Finished Airing,abc339,Sparkly Key Animation Studio,B59,"['Action', 'Adventure', 'Fantasy', 'Supernatural']",8.32,24038,#242
25530,Uchuu Senkan Yamato 2199,OVA,26,Finished Airing,abc340,Xebec,B60,"['Action', 'Drama', 'Sci-Fi']",8.32,24139,#240
25641,Versailles no Bara,TV,40,Finished Airing,abc341,Tokyo Movie Shinsha,B61,"['Drama', 'Romance']",8.33,24240,#239
25752,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,TV,13,Finished Airing,abc342,White Fox,B62,"['Drama', 'Fantasy', 'Suspense']",8.33,24341,#237
25863,Psycho-Pass,TV,22,Finished Airing,abc343,Production I.G,B63,"['Action', 'Mystery', 'Sci-Fi', 'Suspense']",8.33,24442,#236
25974,One Outs,TV,25,Finished Airing,abc344,Madhouse,B64,"['Sports', 'Suspense']",8.33,24543,#235
26085,Natsume Yuujinchou: Itsuka Yuki no Hi ni,OVA,1,Finished Airing,abc345,Brain's Base,B65,"['Slice of Life', 'Supernatural']",8.33,24644,#234
26196,Kidou Senshi Gundam: The Origin,OVA,6,Finished Airing,abc346,Sunrise,B66,"['Action', 'Sci-Fi']",8.33,24745,#232
26307,Initial D First Stage,TV,26,Finished Airing,abc347,Gallop,B67,"['Action', 'Drama']",8.34,24846,#231
26418,Girls & Panzer: Saishuushou Part 4,Movie,1,Finished Airing,abc348,Actas,B68,[],8.34,24947,#229
26529,Dr. Stone: New World Part 2,TV,11,Finished Airing,abc349,TMS Entertainment,B69,"['Adventure', 'Comedy', 'Sci-Fi']",8.34,25048,#228
26640,Bakuman. 2nd Season,TV,25,Finished Airing,abc350,J.C.Staff,B70,"['Comedy', 'Drama', 'Romance']",8.34,25149,#227
26751,Usagi Drop,TV,11,Finished Airing,abc351,Production I.G,B71,[],8.34,25250,#225
26862,Tunshi Xingkong 3rd Season,ONA,33,Finished Airing,abc352,Sparkly Key Animation Studio,B72,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",8.34,25351,#224
26973,Shinseiki Evangelion,TV,26,Finished Airing,abc353,Gainax,B73,"['Action', 'Avant Garde', 'Award Winning', 'Drama', 'Sci-Fi', 'Suspense']",8.35,25452,#222
27084,Hellsing Ultimate,OVA,10,Finished Airing,abc354,Madhouse,B74,"['Action', 'Horror', 'Supernatural']",8.35,25553,#221
27195,Gintama: Shiroyasha Koutan,Special,1,Finished Airing,abc355,Sunrise,B75,"['Action', 'Comedy', 'Sci-Fi']",8.35,25654,#220
27306,Meitantei Conan Movie 26: Kurogane no Submarine,Movie,1,Finished Airing,abc356,TMS Entertainment,B76,"['Action', 'Mystery']",8.35,25755,#217
27417,Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,TV,12,Currently Airing,abc357,Studio Bind,B77,"['Adventure', 'Drama', 'Fantasy', 'Ecchi']",8.35,25856,#218
27528,Kaze no Tani no Nausicaä,Movie,1,Finished Airing,abc358,Topcraft,B78,"['Adventure', 'Award Winning', 'Fantasy']",8.35,25957,#216
27639,Kizumonogatari I: Tekketsu-hen,Movie,1,Finished Airing,abc359,Shaft,B79,"['Action', 'Mystery', 'Supernatural']",8.36,26058,#214
27750,Kimetsu no Yaiba: Mugen Ressha-hen,TV,7,Finished Airing,abc360,ufotable,B80,"['Action', 'Fantasy']",8.36,26159,#213
27861,Kingdom 2nd Season,TV,39,Finished Airing,abc361,Pierrot,B81,[],8.31,26260,#251
27972,Luo Xiao Hei Zhan Ji (Movie),Movie,1,Finished Airing,abc362,HMCH,B82,"['Adventure', 'Drama', 'Fantasy']",8.31,26361,#252
28083,Natsume Yuujinchou,TV,13,Finished Airing,abc363,Brain's Base,B83,"['Slice of Life', 'Supernatural']",8.31,26462,#253
28194,NHK ni Youkoso!,TV,24,Finished Airing,abc364,Gonzo,B84,"['Comedy', 'Drama', 'Romance', 'Suspense']",8.31,26563,#254
28305,Ookami to Koushinryou II,TV,12,Finished Airing,abc365,Brain's Base,B85,"['Adventure', 'Drama', 'Fantasy', 'Romance']",8.31,26664,#255
28416,Ginga Eiyuu Densetsu: Die Neue These - Sakubou,Movie,12,Finished Airing,abc366,Production I.G,B86,"['Drama', 'Sci-Fi']",8.31,26765,#257
28527,Yuru Camp△ Season 3,TV,12,Currently Airing,abc367,8bit,B87,[],8.31,26866,#256
28638,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,TV,11,Finished Airing,abc368,A-1 Pictures,B88,"['Drama', 'Supernatural']",8.3,26967,#261
28749,Sakamichi no Apollon,TV,12,Finished Airing,abc369,Tezuka Productions,B89,"['Drama', 'Romance']",8.3,27068,#268
28860,Diamond no Ace: Second Season,TV,51,Finished Airing,abc370,Production I.G,B90,[],8.3,27169,#264
28971,Beck,TV,26,Finished Airing,abc371,Madhouse,B91,"['Comedy', 'Drama']",8.29,27270,#271
29082,Kage no Jitsuryokusha ni Naritakute!,TV,20,Finished Airing,abc372,Nexus,B92,"['Action', 'Comedy', 'Fantasy']",8.29,27371,#274
29193,Meitantei Conan Movie 06: Baker Street no Bourei,Movie,1,Finished Airing,abc373,TMS Entertainment,B93,"['Adventure', 'Mystery']",8.29,27472,#276
29304,Tenki no Ko,Movie,1,Finished Airing,abc374,CoMix Wave Films,B94,"['Award Winning', 'Drama', 'Fantasy', 'Romance']",8.28,27573,#281
29415,Violet Evergarden: Recollections,Special,1,Finished Airing,abc375,Kyoto Animation,B95,"['Drama', 'Fantasy']",8.28,27674,#284
29526,Hotarubi no Mori e,Movie,1,Finished Airing,abc376,Brain's Base,B96,"['Award Winning', 'Drama', 'Romance', 'Supernatural']",8.28,27775,#288
29637,Gin no Saji 2nd Season,TV,11,Finished Airing,abc377,A-1 Pictures,B97,[],8.27,27876,#292
29748,Koukaku Kidoutai,Movie,1,Finished Airing,abc378,Production I.G,B98,"['Action', 'Award Winning', 'Mystery', 'Sci-Fi', 'Suspense']",8.27,27977,#295
29859,Yuru Camp△,TV,12,Finished Airing,abc379,C-Station,B99,[],8.27,28078,#300
29970,Tsubasa: Tokyo Revelations,OVA,3,Finished Airing,abc380,Production I.G,B100,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",8.27,28179,#299
30081,Shirobako,TV,24,Finished Airing,abc381,P.A. Works,B101,"['Award Winning', 'Comedy', 'Drama']",8.27,28280,#298
30192,Seishun Buta Yarou wa Randoseru Girl no Yume wo Minai,Movie,1,Finished Airing,abc382,CloverWorks,B102,"['Drama', 'Romance', 'Supernatural']",8.27,28381,#297
30303,Naruto: Shippuuden,TV,500,Finished Airing,abc383,Pierrot,B103,"['Action', 'Adventure', 'Fantasy']",8.27,28482,#296
30414,Gyakkyou Burai Kaiji: Ultimate Survivor,TV,26,Finished Airing,abc384,Madhouse,B104,[],8.27,28583,#294
30525,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,Movie,4,Finished Airing,abc385,Production I.G,B105,"['Drama', 'Sci-Fi']",8.27,28684,#293
30636,Fate/Zero,TV,13,Finished Airing,abc386,ufotable,B106,"['Action', 'Fantasy', 'Supernatural']",8.27,28785,#291
30747,Dr. Stone,TV,24,Finished Airing,abc387,TMS Entertainment,B107,"['Adventure', 'Comedy', 'Sci-Fi']",8.27,28886,#290
30858,Diamond no Ace: Act II,TV,52,Finished Airing,abc388,Madhouse,B108,[],8.27,28987,#289
30969,Gintama: Shinyaku Benizakura-hen,Special,1,Finished Airing,abc389,Sunrise,B109,"['Action', 'Comedy', 'Sci-Fi']",8.28,29088,#287
31080,Doukyuusei (Movie),Movie,1,Finished Airing,abc390,A-1 Pictures,B110,[],8.28,29189,#286
31191,Yuukoku no Moriarty Part 2,TV,13,Finished Airing,abc391,Production I.G,B111,"['Mystery', 'Suspense']",8.28,29290,#285
31302,Tunshi Xingkong 2nd Season,ONA,26,Finished Airing,abc392,Sparkly Key Animation Studio,B112,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",8.28,29391,#283
31413,Tokyo Godfathers,Movie,1,Finished Airing,abc393,Madhouse,B113,"['Award Winning', 'Comedy', 'Drama']",8.28,29492,#282
31524,Rurouni Kenshin: Meiji Kenkaku Romantan,TV,94,Finished Airing,abc394,Gallop,B114,"['Action', 'Comedy', 'Romance']",8.28,29593,#280
31635,Redline,Movie,1,Finished Airing,abc395,Madhouse,B115,"['Action', 'Sci-Fi']",8.28,29694,#279
31746,Major: World Series,OVA,2,Finished Airing,abc396,SynergySP,B116,[],8.28,29795,#278
31857,Kino no Tabi: The Beautiful World,TV,13,Finished Airing,abc397,A.C.G.T.,B117,"['Adventure', 'Drama', 'Fantasy']",8.28,29896,#277
31968,Kuroko no Basket 3rd Season,TV,25,Finished Airing,abc398,Production I.G,B118,[],8.29,29997,#275
32079,Initial D Final Stage,TV,4,Finished Airing,abc399,SynergySP,B119,[],8.29,30098,#273
32190,Boku no Hero Academia 6th Season,TV,25,Finished Airing,abc400,Bones,B120,[],8.29,30199,#272
32301,Steins;Gate: Oukoubakko no Poriomania,Special,1,Finished Airing,abc401,White Fox,B121,"['Comedy', 'Sci-Fi']",8.29,30300,#270
32412,Suzume no Tojimari,Movie,1,Finished Airing,abc402,CoMix Wave Films,B122,"['Adventure', 'Fantasy']",8.3,30401,#269
32523,Kemono no Souja Erin,TV,50,Finished Airing,abc403,Production I.G,B123,"['Drama', 'Fantasy']",8.3,30502,#267
32634,Katanagatari,TV,12,Finished Airing,abc404,White Fox,B124,"['Action', 'Adventure', 'Romance']",8.3,30603,#266
32745,Evangelion Movie 2: Ha,Movie,1,Finished Airing,abc405,Khara,B125,"['Action', 'Drama', 'Sci-Fi', 'Suspense']",8.3,30704,#265
32856,Boku dake ga Inai Machi,TV,12,Finished Airing,abc406,A-1 Pictures,B126,"['Mystery', 'Supernatural', 'Suspense']",8.3,30805,#263
32967,Ashita no Joe,TV,79,Finished Airing,abc407,Mushi Production,B127,"['Drama', 'Sports']",8.3,30906,#262
33078,86,TV,11,Finished Airing,abc408,A-1 Pictures,B128,"['Action', 'Drama', 'Sci-Fi']",8.3,31007,#260
33189,Hunter x Hunter: Original Video Animation,OVA,8,Finished Airing,abc409,Nippon Animation,B129,"['Action', 'Adventure', 'Fantasy']",8.31,31108,#259
33300,Given,TV,11,Finished Airing,abc410,Lerche,B130,"['Boys Love', 'Drama']",8.31,31209,#258
33411,Shinsekai yori,TV,25,Finished Airing,abc411,A-1 Pictures,B131,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Suspense']",8.26,31310,#301
33522,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,Special,1,Finished Airing,abc412,White Fox,B132,"['Sci-Fi', 'Suspense']",8.26,31411,#303
33633,Space☆Dandy 2nd Season,TV,13,Finished Airing,abc413,Bones,B133,"['Comedy', 'Sci-Fi']",8.26,31512,#302
33744,Stranger: Mukou Hadan,Movie,1,Finished Airing,abc414,Bones,B134,"['Action', 'Adventure']",8.26,31613,#304
33855,Mushoku Tensei II: Isekai Ittara Honki Dasu,TV,12,Finished Airing,abc415,Studio Bind,B135,"['Adventure', 'Drama', 'Fantasy', 'Ecchi']",8.26,31714,#310
33966,Kobayashi-san Chi no Maid Dragon S,TV,12,Finished Airing,abc416,Kyoto Animation,B136,"['Fantasy', 'Slice of Life']",8.26,31815,#309
34077,Kuroshitsuji Movie: Book of the Atlantic,Movie,1,Finished Airing,abc417,A-1 Pictures,B137,"['Action', 'Fantasy', 'Mystery']",8.25,31916,#315
34188,Boku no Kokoro no Yabai Yatsu,TV,12,Finished Airing,abc418,Shin-Ei Animation,B138,"['Comedy', 'Romance']",8.25,32017,#320
34299,Bakemono no Ko,Movie,1,Finished Airing,abc419,Studio Chizu,B139,"['Adventure', 'Fantasy']",8.24,32118,#323
34410,Hajime no Ippo: Mashiba vs. Kimura,OVA,1,Finished Airing,abc420,Madhouse,B140,[],8.24,32219,#327
34521,Sennen Joyuu,Movie,1,Finished Airing,abc421,Madhouse,B141,"['Action', 'Adventure', 'Award Winning', 'Drama', 'Fantasy', 'Romance']",8.24,32320,#330
34632,Youjo Senki Movie,Movie,1,Finished Airing,abc422,Nut,B142,"['Action', 'Fantasy']",8.23,32421,#334
34743,Nodame Cantabile Finale,TV,11,Finished Airing,abc423,J.C.Staff,B143,"['Comedy', 'Romance']",8.23,32522,#340
34854,Kono Sekai no Katasumi ni,Movie,1,Finished Airing,abc424,MAPPA,B144,"['Award Winning', 'Drama']",8.22,32623,#344
34965,Major S3,TV,26,Finished Airing,abc425,Studio Hibari,B145,[],8.22,32724,#347
35076,Sasaki to Miyano,TV,12,Finished Airing,abc426,Studio Deen,B146,[],8.22,32825,#350
35187,Ookami to Koushinryou,TV,13,Finished Airing,abc427,Imagin,B147,"['Adventure', 'Drama', 'Fantasy', 'Romance']",8.22,32926,#349
35298,Mimi wo Sumaseba,Movie,1,Finished Airing,abc428,Studio Ghibli,B148,"['Drama', 'Romance']",8.22,33027,#348
35409,Majo no Takkyuubin,Movie,1,Finished Airing,abc429,Studio Ghibli,B149,"['Adventure', 'Award Winning', 'Comedy', 'Drama', 'Fantasy']",8.22,33128,#346
35520,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,Movie,1,Finished Airing,abc430,Shaft,B150,"['Drama', 'Fantasy', 'Suspense']",8.22,33229,#345
35631,Kamisama Hajimemashita◎,TV,12,Finished Airing,abc431,TMS Entertainment,B151,"['Comedy', 'Fantasy', 'Romance']",8.22,33330,#343
35742,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,TV,13,Finished Airing,abc432,CloverWorks,B152,"['Drama', 'Romance', 'Supernatural']",8.23,33431,#342
35853,Re:Zero kara Hajimeru Isekai Seikatsu,TV,25,Finished Airing,abc433,White Fox,B153,"['Drama', 'Fantasy', 'Suspense']",8.23,33532,#341
35964,Kimetsu no Yaiba: Katanakaji no Sato-hen,TV,11,Finished Airing,abc434,ufotable,B154,"['Action', 'Fantasy']",8.23,33633,#339
36075,Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,TV,25,Finished Airing,abc435,Sunrise,B155,"['Action', 'Drama', 'Sci-Fi']",8.23,33734,#338
36186,IDOLiSH7 Third Beat!,TV,13,Finished Airing,abc436,TROYCA,B156,[],8.23,33835,#337
36297,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,Movie,1,Finished Airing,abc437,Shin-Ei Animation,B157,"['Adventure', 'Comedy', 'Fantasy']",8.23,33936,#336
36408,Danshi Koukousei no Nichijou,TV,12,Finished Airing,abc438,Sunrise,B158,[],8.23,34037,#335
36519,Wu Liuqi: Zui Qiang Fa Xing Shi,ONA,10,Finished Airing,abc439,Sharefun Studio,B159,"['Action', 'Comedy', 'Drama', 'Mystery']",8.23,34138,#333
36630,Tunshi Xingkong 4th Season,ONA,52,Currently Airing,abc440,Sparkly Key Animation Studio,B160,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",8.23,34239,#332
36741,Tanoshii Muumin Ikka,TV,78,Finished Airing,abc441,Telescreen,B161,"['Adventure', 'Fantasy', 'Slice of Life']",8.24,34340,#331
36852,Non Non Biyori Movie: Vacation,Movie,1,Finished Airing,abc442,SILVER LINK.,B162,[],8.24,34441,#329
36963,Meitantei Conan: Episode One - Chiisaku Natta Meitantei,TV Special,1,Finished Airing,abc443,TMS Entertainment,B163,"['Adventure', 'Comedy', 'Mystery']",8.24,34542,#328
37074,Gyakkyou Burai Kaiji: Hakairoku-hen,TV,26,Finished Airing,abc444,Madhouse,B164,[],8.24,34643,#326
37185,Golden Kamuy 2nd Season,TV,12,Finished Airing,abc445,Geno Studio,B165,"['Action', 'Adventure']",8.24,34744,#325
37296,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Fuka Shou - Yakusai-hen,TV,11,Finished Airing,abc446,J.C.Staff,B166,"['Action', 'Adventure', 'Fantasy']",8.24,34845,#324
37407,Hunter x Hunter: Greed Island Final,OVA,14,Finished Airing,abc447,Nippon Animation,B167,"['Action', 'Adventure', 'Fantasy']",8.25,34946,#322
37518,Dororo,TV,24,Finished Airing,abc448,Tezuka Productions,B168,"['Action', 'Adventure', 'Fantasy']",8.25,35047,#321
37629,Yubisaki to Renren,TV,12,Finished Airing,abc449,Ajia-do,B169,[],8.25,35148,#319
37740,World Trigger 3rd Season,TV,14,Finished Airing,abc450,Toei Animation,B170,"['Action', 'Sci-Fi']",8.25,35249,#318
37851,Tonari no Totoro,Movie,1,Finished Airing,abc451,Studio Ghibli,B171,"['Adventure', 'Award Winning', 'Supernatural']",8.25,35350,#317
37962,Spy x Family Part 2,TV,13,Finished Airing,abc452,Wit Studio,B172,"['Action', 'Comedy']",8.25,35451,#316
38073,Kono Subarashii Sekai ni Shukufuku wo! 2,TV,10,Finished Airing,abc453,Studio Deen,B173,"['Adventure', 'Comedy', 'Fantasy']",8.25,35552,#314
38184,Shen Yin Wangzuo 2nd Season,ONA,130,Currently Airing,abc454,Shenman Entertainment,B174,"['Action', 'Adventure', 'Fantasy']",8.26,35653,#313
38295,Planetes,TV,26,Finished Airing,abc455,Sunrise,B175,"['Award Winning', 'Drama', 'Romance', 'Sci-Fi']",8.26,35754,#312
38406,Nodame Cantabile,TV,23,Finished Airing,abc456,J.C.Staff,B176,"['Comedy', 'Romance']",8.26,35855,#311
38517,Kaijuu 8-gou,TV,12,Currently Airing,abc457,Production I.G,B177,"['Action', 'Sci-Fi']",8.26,35956,#308
38628,Haikyuu!! Movie 4: Concept no Tatakai,Movie,1,Finished Airing,abc458,Production I.G,B178,[],8.22,36057,#354
38739,Doupo Cangqiong 4th Season,ONA,24,Finished Airing,abc459,Motion Magic,B179,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Supernatural']",8.21,36158,#357
38850,Fate/strange Fake: Whispers of Dawn,TV Special,1,Finished Airing,abc460,A-1 Pictures,B180,"['Action', 'Fantasy', 'Supernatural']",8.21,36259,#358
38961,Fruits Basket 1st Season,TV,25,Finished Airing,abc461,TMS Entertainment,B181,"['Drama', 'Romance', 'Supernatural']",8.21,36360,#359
39072,Magi: The Kingdom of Magic,TV,25,Finished Airing,abc462,A-1 Pictures,B182,"['Action', 'Adventure', 'Fantasy']",8.21,36461,#364
39183,Shoujo Shuumatsu Ryokou,TV,12,Finished Airing,abc463,White Fox,B183,"['Adventure', 'Mystery', 'Sci-Fi', 'Slice of Life']",8.21,36562,#368
39294,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,TV,13,Finished Airing,abc464,feel.,B184,"['Comedy', 'Romance']",8.2,36663,#372
